id,"name","criteria","health","comments"
708,"drsfostersmith.com_sale_petfooddirect",NULL,NULL,NULL
709,"drsfostersmith.com_list_pet360",NULL,NULL,NULL
710,"drsfostersmith.com_sale_pet360",NULL,NULL,NULL
711,"journeyscom_skullcandy",NULL,NULL,NULL
712,"onecallcom_skullcandy",NULL,NULL,NULL
713,"bitdefender.co.uk_mcafee",NULL,NULL,NULL
714,"bitdefender.de_mcafee",NULL,NULL,NULL
715,"shop.nordstrom.com_penguinUK_perryellis",NULL,NULL,NULL
716,"hayneedle.com_search_cymax",NULL,NULL,NULL
717,"jp.norton.com_mcafee",NULL,NULL,NULL
718,"trendmicro.co.uk_mcafee",NULL,NULL,NULL
719,"trendmicro.de_mcafee",NULL,NULL,NULL
720,"trendmicro.de_mobile_mcafee",NULL,NULL,NULL
721,"trendmicro.co.uk_mobile_mcafee",NULL,NULL,NULL
722,"bitdefender.com_mcafee",NULL,NULL,NULL
723,"snapdeal.com_bajaaomusic",NULL,NULL,NULL
724,"nuprint.officechoice.com.au_officebrands",NULL,NULL,NULL
725,"hayneedle.com_search_southshore",NULL,NULL,NULL
726,"totaltools.com.au_unitedtools",NULL,NULL,NULL
727,"nordstrom.com_perryellis",NULL,NULL,NULL
728,"allkeyshop.com_UGStore",NULL,NULL,NULL
729,"hayneedle.com_cymax_GS_URL",NULL,NULL,NULL
730,"kasperskyUS_mcafee",NULL,NULL,NULL
731,"target.com_KKR",NULL,NULL,NULL
733,"Zizo.com.au_GoLights",NULL,NULL,NULL
734,"capsulcn.com_Capsuline",NULL,NULL,NULL
736,"kasperskyAU_mcafee",NULL,NULL,NULL
737,"gettoolsdirect.com.au_totaltools",NULL,NULL,NULL
738,"bookscouter.com",NULL,NULL,NULL
739,"lightsnholsterscom_Skullcandy",NULL,NULL,NULL
740,"outfityours.com_Skullcandy",NULL,NULL,NULL
741,"rockandsoul.com_Skullcandy",NULL,NULL,NULL
742,"veikonkone.fi_Verkkokauppa",NULL,NULL,NULL
743,"lightsnholsters.com_Skullcandy",NULL,NULL,NULL
744,"euronics.fi_verkkokauppa",NULL,NULL,NULL
745,"tactics.com_Skullcandy",NULL,NULL,NULL
746,"shop.nordstrom.com_Skullcandy",NULL,NULL,NULL
747,"cdon.fi_Verkkokauppa",NULL,NULL,NULL
748,"sundiegocom_skullcandy",NULL,NULL,NULL
749,"deserres.ca_Michaels",NULL,NULL,NULL
751,"tyroola.com.au_TyreSales",NULL,NULL,NULL
752,"amazon.com_luxottica",NULL,NULL,NULL
753,"saltypeakscom_skullcandy",NULL,NULL,NULL
754,"ronjonsurfshopcom_skullcandy",NULL,NULL,NULL
756,"gohastingscom_skullcandy",NULL,NULL,NULL
758,"activerideshopcom_skullcandy",NULL,NULL,NULL
759,"bcsurfcom_skullcandy",NULL,NULL,NULL
760,"booksamillioncom_skullcandy",NULL,NULL,NULL
761,"petsmartcom_royalcanin",NULL,NULL,NULL
762,"dijitalfixcom_skullcandy",NULL,NULL,NULL
763,"hansensurfcom_skullcandy",NULL,NULL,NULL
764,"karmaloopcom_skullcandy",NULL,NULL,NULL
766,"The-House.com_Skullcandy",NULL,NULL,NULL
767,"Mediamarkt.nl_Mcafee",NULL,NULL,NULL
768,"Mediamarkt.es_Mcafee",NULL,NULL,NULL
769,"PartyCity.com_Michaels",NULL,NULL,NULL
770,"PartyCity.ca_Michaels",NULL,NULL,NULL
771,"Dickssportinggoodscom_skullcandy",NULL,NULL,NULL
772,"ebagscom_skullcandy",NULL,NULL,NULL
773,"newburycomicscom_skullcandy",NULL,NULL,NULL
774,"sigro.se_hemvaruhuset",NULL,NULL,NULL
776,"drjays_skullcandy",NULL,NULL,NULL
777,"wholelattelove.com_primasupply",NULL,NULL,NULL
778,"tyreRight.com.au_TyreSales",NULL,NULL,NULL
779,"worldwidestereocom_skullcandy",NULL,NULL,NULL
780,"zappos.com_skullcandy",NULL,NULL,NULL
781,"zumiez.com_skullcandy",NULL,NULL,NULL
782,"REI.com_Skullcandy",NULL,NULL,NULL
783,"mobilecityonlinecom_skullcandy",NULL,NULL,NULL
784,"abcwarehouse.com_skullcandy",NULL,NULL,NULL
785,"coppel.com_famsa",NULL,NULL,NULL
786,"costco.com.mx_famsa",NULL,NULL,NULL
787,"costco.com.mx_famsa-production",NULL,NULL,NULL
788,"liverpool.com.mx_famsa",NULL,NULL,NULL
789,"sams.com.mx_famsa",NULL,NULL,NULL
790,"walmart.com.mx_famsa",NULL,NULL,NULL
791,"drsfostersmithcom_royalcanin",NULL,NULL,NULL
792,"worten.pt_mcafee",NULL,NULL,NULL
793,"thomann.de_verkkokauppa",NULL,NULL,NULL
794,"sydneytools.com.au_unitedtoolslimited",NULL,NULL,NULL
796,"bygghemma.se_hemvaruhuset",NULL,NULL,NULL
797,"prisjakt.nu_verkkokauppa",NULL,NULL,NULL
798,"linio.com.mx_famsa",NULL,NULL,NULL
799,"babyland.fi_verkkokauppa",NULL,NULL,NULL
800,"newark.com_anixter",NULL,NULL,NULL
801,"scrapesomething.com","","0000-00-00",""
802,"garageskateshop.com_skullcandy",NULL,NULL,NULL
803,"jax_tyres.com.au_tyre_sales",NULL,NULL,NULL
804,"pc_richard.com_skullcandy",NULL,NULL,NULL
805,"pick_your_shoes.com_skullcandy",NULL,NULL,NULL
806,"krautafi_verkkokauppa",NULL,NULL,NULL
807,"amazon.co.uk_verkkokauppa",NULL,NULL,NULL
808,"eaccutech.com_list_anixter",NULL,NULL,NULL
809,"graybar.com_list_anixter",NULL,NULL,NULL
810,"walmart.ca_michaels",NULL,NULL,NULL
811,"scrapbook.com_michaels",NULL,NULL,NULL
812,"clivecoffeecom_primasupply",NULL,NULL,NULL
813,"sportchalet.com_skullcandy",NULL,NULL,NULL
814,"killerdana.com_skullcandy",NULL,NULL,NULL
815,"cyclegearcom_skullcandy",NULL,NULL,NULL
816,"buscape.com.br_livrariacultura",NULL,NULL,NULL
817,"partsgeek.com_buyauto",NULL,NULL,NULL
818,"justtools.com.au_totaltools",NULL,NULL,NULL
819,"sportsauthority.com_skullcandy",NULL,NULL,NULL
820,"bhphotovideo.com_skullcandy",NULL,NULL,NULL
821,"abt.com_skullcandy",NULL,NULL,NULL
822,"toysrus.com_skullcandy",NULL,NULL,NULL
823,"evo.com_skullcandy",NULL,NULL,NULL
824,"jimms.fi_Verkkokauppa",NULL,NULL,NULL
825,"neweggcom",NULL,NULL,NULL
826,"tillys.com_skullcandy",NULL,NULL,NULL
827,"theclymbcom_skullcandy",NULL,NULL,NULL
828,"alltreccom_skullcandy",NULL,NULL,NULL
830,"backcountrycom_skullcandy",NULL,NULL,NULL
831,"luckyvitamin.com_nbty",NULL,NULL,NULL
832,"carryitcases.com_hsras",NULL,NULL,NULL
833,"swansonvitamins.com_nbty",NULL,NULL,NULL
834,"petflow.com_royalcanin",NULL,NULL,NULL
835,"espressoparts.com_primasupply",NULL,NULL,NULL
837,"wayfair.com_houzz",NULL,NULL,NULL
838,"wayfair_url_houzz.com",NULL,NULL,NULL
839,"babyland.se_verkkokauppa",NULL,NULL,NULL
840,"worksafegear.com.au_verkkokauppa",NULL,NULL,NULL
841,"hobbyhall.fi_verkkokauppa",NULL,NULL,NULL
842,"hobbylobby.com_url_michaels",NULL,NULL,NULL
844,"amazon.com_euro_verkkokauppa",NULL,NULL,NULL
845,"vitacost.com_nbty",NULL,NULL,NULL
846,"webhallen.com_verkkokauppa",NULL,NULL,NULL
847,"amazon.com_euro_sellername_verkkokauppa",NULL,NULL,NULL
848,"amazon.co.uk_euro_sellername_verkkokauppa",NULL,NULL,NULL
849,"br-lelut.fi_verkkokauppa",NULL,NULL,NULL
850,"amazon.de_sellername_verkkokauppa",NULL,NULL,NULL
851,"walmart.com_nbty",NULL,NULL,NULL
852,"ckitchen.com_primasupply",NULL,NULL,NULL
853,"onlineshoes.com","","0000-00-00",""
854,"shoes.com_shoebuy",NULL,NULL,NULL
855,"onlineshoes.com_shoebuy",NULL,NULL,NULL
856,"rajala.fi_verkkokauppa",NULL,NULL,NULL
857,"wayfair.com_direct_nfm",NULL,NULL,NULL
858,"wayfair.com_stock_nfm",NULL,NULL,NULL
859,"amazon.com_nbty",NULL,NULL,NULL
860,"hayneedle.com_nfm",NULL,NULL,NULL
861,"hayneedle.com_url_southshore",NULL,NULL,NULL
862,"drsfostersmith.com_royalcanin",NULL,NULL,NULL
863,"neweggcom_new",NULL,NULL,NULL
864,"markantalo.fi_verkkokauppa",NULL,NULL,NULL
865,"wayfair.com_search_nfm",NULL,NULL,NULL
866,"safetyglassesusacom_luxottica",NULL,NULL,NULL
867,"worksafegear.com.au_absafe",NULL,NULL,NULL
868,"sunglasshut.com_luxottica",NULL,NULL,NULL
869,"medizinfuchs.de_eav",NULL,NULL,NULL
870,"ezcontacts.com_luxottica",NULL,NULL,NULL
871,"shop.hsras.com_absafe",NULL,NULL,NULL
872,"hintaseuranta.fi_verkkokauppa",NULL,NULL,NULL
873,"sunglassesparadise.com_luxottica",NULL,NULL,NULL
874,"toysrus.fi_verkkokauppa",NULL,NULL,NULL
875,"billiger.de_EAV",NULL,NULL,NULL
876,"walmart.com_dollardays",NULL,NULL,NULL
877,"homedepot.com_listsale_dollardays",NULL,NULL,NULL
878,"x-wear.com_luxottica",NULL,NULL,NULL
879,"eyeglasses123.com_luxottica",NULL,NULL,NULL
880,"fastsunglass.com_luxottica",NULL,NULL,NULL
881,"wizwid.com_luxottica",NULL,NULL,NULL
882,"eyewearplanet.com_luxottica",NULL,NULL,NULL
883,"expert.fi_verkkokauppa",NULL,NULL,NULL
884,"designeroptics.com_luxottica",NULL,NULL,NULL
885,"airportpilotshop.com_luxottica",NULL,NULL,NULL
886,"opticsplanet.com_luxottica",NULL,NULL,NULL
887,"elcorteingles.com_douglas",NULL,NULL,NULL
888,"joylot.com_luxottica",NULL,NULL,NULL
889,"bauhaus.fi_verkkokauppa",NULL,NULL,NULL
890,"rajalacamera.fi_verkkokauppa",NULL,NULL,NULL
891,"iciparisxl.com_douglas",NULL,NULL,NULL
892,"amazon.com.mx_famsa",NULL,NULL,NULL
893,"lekmer.fi_verkkokauppa",NULL,NULL,NULL
894,"tyroola.com.au_tyresale",NULL,NULL,NULL
895,"chewy.com_canidae",NULL,NULL,NULL
896,"drsfostersmith.com_canidae",NULL,NULL,NULL
897,"nyciwear.com_luxottica",NULL,NULL,NULL
898,"marionnaud.at_douglas",NULL,NULL,NULL
899,"georgiashades.com_luxottica",NULL,NULL,NULL
900,"store.schoolspecialty.com_wbmason",NULL,NULL,NULL
